Bandit,Reward,Algorithm
0,3.842139344471797,Epsilon Greedy
1,5.448517222219022,Epsilon Greedy
2,4.4509852590356305,Epsilon Greedy
3,2.4690540884895893,Epsilon Greedy
0,4.4070536423635485,Epsilon Greedy
1,4.124135821687606,Epsilon Greedy
2,4.302375295894541,Epsilon Greedy
3,4.622069357483038,Epsilon Greedy
0,2.7543195426260327,Epsilon Greedy
1,3.660969146231226,Epsilon Greedy
2,3.6864034735827205,Epsilon Greedy
3,2.9795108423418,Epsilon Greedy
0,4.594241074917478,Epsilon Greedy
1,3.82451756003666,Epsilon Greedy
2,3.7093889412739434,Epsilon Greedy
3,4.757211419694494,Epsilon Greedy
0,2.3842709791741163,Epsilon Greedy
1,3.078834011444067,Epsilon Greedy
2,4.632471287171184,Epsilon Greedy
3,3.008215487447887,Epsilon Greedy
0,4.119254348177649,Epsilon Greedy
1,5.978921580064879,Epsilon Greedy
2,4.528745170978632,Epsilon Greedy
3,4.040460830621794,Epsilon Greedy
0,3.8494847841681037,Epsilon Greedy
1,3.484218165871441,Epsilon Greedy
2,3.4724506224539313,Epsilon Greedy
3,2.796033213364099,Epsilon Greedy
0,2.7904981568097478,Epsilon Greedy
1,3.0391078176506827,Epsilon Greedy
2,4.0452995133498115,Epsilon Greedy
3,4.180862093013365,Epsilon Greedy
0,4.92255533214215,Epsilon Greedy
1,1.3726814135098064,Epsilon Greedy
2,3.014021537066122,Epsilon Greedy
3,3.107249407693309,Epsilon Greedy
0,4.4737023587288345,Epsilon Greedy
1,4.418458655353907,Epsilon Greedy
2,3.3869823552898195,Epsilon Greedy
3,3.424491841203881,Epsilon Greedy
0,3.4618881570851925,Epsilon Greedy
1,4.20366577535749,Epsilon Greedy
2,4.427087788598446,Epsilon Greedy
3,1.7180803618803102,Epsilon Greedy
0,2.343325819166543,Epsilon Greedy
1,4.161843008752051,Epsilon Greedy
2,3.704519269590183,Epsilon Greedy
3,4.5195833751135766,Epsilon Greedy
0,2.9660850095115654,Epsilon Greedy
1,3.0432190337950407,Epsilon Greedy
2,3.805488935419552,Epsilon Greedy
3,2.5458004249914024,Epsilon Greedy
0,2.7582683083933333,Epsilon Greedy
1,4.211083969340354,Epsilon Greedy
2,4.9567871095138685,Epsilon Greedy
3,3.9052723044309734,Epsilon Greedy
0,3.2738977426902376,Epsilon Greedy
1,4.299445617961778,Epsilon Greedy
2,3.104334434031689,Epsilon Greedy
3,5.460159111712949,Epsilon Greedy
0,5.3410720769950615,Epsilon Greedy
1,2.3842365386790694,Epsilon Greedy
2,3.2035214325498225,Epsilon Greedy
3,5.5756434163892825,Epsilon Greedy
0,4.944535667137281,Epsilon Greedy
1,4.3337416877201385,Epsilon Greedy
2,2.3300609476864373,Epsilon Greedy
3,4.540891044470015,Epsilon Greedy
0,3.801738447216828,Epsilon Greedy
1,5.155821483061916,Epsilon Greedy
2,4.063056258723931,Epsilon Greedy
3,4.114128568933051,Epsilon Greedy
0,3.3314720887435265,Epsilon Greedy
1,3.609569809846289,Epsilon Greedy
2,3.017929071875405,Epsilon Greedy
3,4.619717634438252,Epsilon Greedy
0,4.384035740018526,Epsilon Greedy
1,6.181580341810461,Epsilon Greedy
2,4.63556789942153,Epsilon Greedy
3,2.96629582876516,Epsilon Greedy
0,3.1214225494388494,Epsilon Greedy
1,2.995620944346254,Epsilon Greedy
2,3.4372790799169257,Epsilon Greedy
3,3.2732508387092145,Epsilon Greedy
0,3.9737083874653885,Epsilon Greedy
1,2.3767838208635257,Epsilon Greedy
2,5.021209940108493,Epsilon Greedy
3,2.5236495556932432,Epsilon Greedy
0,1.7945208478345878,Epsilon Greedy
1,4.031738969084664,Epsilon Greedy
2,2.248524441513932,Epsilon Greedy
3,3.8674356049974405,Epsilon Greedy
0,5.059360479657539,Epsilon Greedy
1,4.378062033549938,Epsilon Greedy
2,3.6383523976033105,Epsilon Greedy
3,3.0800625417442022,Epsilon Greedy
0,2.948841711978342,Epsilon Greedy
1,4.485074450320821,Epsilon Greedy
2,3.772325616514208,Epsilon Greedy
3,3.37416754614859,Epsilon Greedy
0,2.5286846100415437,Epsilon Greedy
1,4.228321621776734,Epsilon Greedy
2,2.433753448356174,Epsilon Greedy
3,4.749376534620753,Epsilon Greedy
0,6.366615385750706,Epsilon Greedy
1,3.2578829692035827,Epsilon Greedy
2,4.787138708874811,Epsilon Greedy
3,3.861970554174509,Epsilon Greedy
0,3.8260349147353154,Epsilon Greedy
1,4.466126064584372,Epsilon Greedy
2,4.840113130336871,Epsilon Greedy
3,5.473992111461573,Epsilon Greedy
0,2.7790840419823493,Epsilon Greedy
1,4.283708727632058,Epsilon Greedy
2,4.188582867286727,Epsilon Greedy
3,3.506956084251299,Epsilon Greedy
0,3.5640844753083303,Epsilon Greedy
1,3.989041155440339,Epsilon Greedy
2,2.7891320503820713,Epsilon Greedy
3,4.459181072691177,Epsilon Greedy
0,2.778876084572796,Epsilon Greedy
1,3.4683902171068266,Epsilon Greedy
2,5.352980188504526,Epsilon Greedy
3,3.551486955028853,Epsilon Greedy
0,4.834822264564511,Epsilon Greedy
1,4.348302661001655,Epsilon Greedy
2,3.687509260832316,Epsilon Greedy
3,4.17500159879468,Epsilon Greedy
0,3.8235767885288308,Epsilon Greedy
1,5.405439832182306,Epsilon Greedy
2,4.327250137568223,Epsilon Greedy
3,5.425074889892633,Epsilon Greedy
0,3.725437067845815,Epsilon Greedy
1,4.168149265508874,Epsilon Greedy
2,3.628128641666923,Epsilon Greedy
3,4.116666971691187,Epsilon Greedy
0,4.26165831290075,Epsilon Greedy
1,4.654029097282117,Epsilon Greedy
2,4.36085995098345,Epsilon Greedy
3,3.1054692989366917,Epsilon Greedy
0,3.6697709655474196,Epsilon Greedy
1,3.534713636098543,Epsilon Greedy
2,4.87013768959836,Epsilon Greedy
3,3.2751339697467716,Epsilon Greedy
0,4.136458193739882,Epsilon Greedy
1,5.160069516795312,Epsilon Greedy
2,5.225853234776548,Epsilon Greedy
3,5.257347278695101,Epsilon Greedy
0,3.5809411317124438,Epsilon Greedy
1,4.548599579896894,Epsilon Greedy
2,3.6090007169365474,Epsilon Greedy
3,6.077633681574488,Epsilon Greedy
0,3.2608115829750948,Epsilon Greedy
1,2.6765090436392627,Epsilon Greedy
2,5.629175747503579,Epsilon Greedy
3,3.4653447797628845,Epsilon Greedy
0,2.147595996593207,Epsilon Greedy
1,4.946610571680844,Epsilon Greedy
2,3.139316719068205,Epsilon Greedy
3,4.9506814222549025,Epsilon Greedy
0,4.175193108354477,Epsilon Greedy
1,4.165252559901236,Epsilon Greedy
2,3.524302034919769,Epsilon Greedy
3,4.759206146646884,Epsilon Greedy
0,5.0089708877763846,Epsilon Greedy
1,3.2263950560292587,Epsilon Greedy
2,5.079537217740679,Epsilon Greedy
3,3.414776112646238,Epsilon Greedy
0,5.079252906175181,Epsilon Greedy
1,6.106994807435937,Epsilon Greedy
2,3.164665588146836,Epsilon Greedy
3,4.901530713832072,Epsilon Greedy
0,4.072745736752281,Epsilon Greedy
1,2.691342707334568,Epsilon Greedy
2,4.796261289477271,Epsilon Greedy
3,4.541329568312712,Epsilon Greedy
0,4.172738285590569,Epsilon Greedy
1,4.676622167683202,Epsilon Greedy
2,4.799144121572519,Epsilon Greedy
3,3.571831674922524,Epsilon Greedy
0,4.220355542896188,Epsilon Greedy
1,4.43744882822761,Epsilon Greedy
2,4.227566050682224,Epsilon Greedy
3,2.4921598092519024,Epsilon Greedy
0,4.301722925499326,Epsilon Greedy
1,3.4893122701810224,Epsilon Greedy
2,3.348142021240949,Epsilon Greedy
3,5.838905200565115,Epsilon Greedy
0,2.9187221540265225,Epsilon Greedy
1,4.657372123713465,Epsilon Greedy
2,4.061171553970778,Epsilon Greedy
3,3.1535457720663476,Epsilon Greedy
0,4.622835231748344,Epsilon Greedy
1,4.006902863496546,Epsilon Greedy
2,3.4058601732666114,Epsilon Greedy
3,4.033400659822984,Epsilon Greedy
0,3.5320532592424354,Epsilon Greedy
1,2.5270082336652457,Epsilon Greedy
2,1.990507926535349,Epsilon Greedy
3,3.7279955291655247,Epsilon Greedy
0,2.5166778657722384,Epsilon Greedy
1,5.573526618658209,Epsilon Greedy
2,3.399972538719358,Epsilon Greedy
3,2.5194954757450385,Epsilon Greedy
0,3.602148155374565,Epsilon Greedy
1,4.365157512366338,Epsilon Greedy
2,6.041185598475108,Epsilon Greedy
3,4.757396288254701,Epsilon Greedy
0,3.033208168338263,Epsilon Greedy
1,3.1044510249213046,Epsilon Greedy
2,3.9706071739448117,Epsilon Greedy
3,4.112863395255735,Epsilon Greedy
0,3.3101124609738948,Epsilon Greedy
1,3.456155878065737,Epsilon Greedy
2,3.81791770481023,Epsilon Greedy
3,4.625718151223974,Epsilon Greedy
0,3.7981863626445156,Epsilon Greedy
1,2.2742731913179632,Epsilon Greedy
2,3.457702400327766,Epsilon Greedy
3,3.2069834400507107,Epsilon Greedy
0,5.821042740672516,Epsilon Greedy
1,3.710434944791948,Epsilon Greedy
2,3.5566318256288474,Epsilon Greedy
3,4.53182994726801,Epsilon Greedy
0,2.951049380412198,Epsilon Greedy
1,2.9619428394000655,Epsilon Greedy
2,3.8120259027071217,Epsilon Greedy
3,3.3651692402313076,Epsilon Greedy
0,4.967098625479494,Epsilon Greedy
1,1.5983771215072389,Epsilon Greedy
2,3.8490142747056435,Epsilon Greedy
3,4.017412444449954,Epsilon Greedy
0,3.6570315706887726,Epsilon Greedy
1,4.028569062150765,Epsilon Greedy
2,4.939087417215383,Epsilon Greedy
3,4.806297378139967,Epsilon Greedy
0,3.277984665401347,Epsilon Greedy
1,1.5252043980080576,Epsilon Greedy
2,3.6171366489989163,Epsilon Greedy
3,3.7537410281550323,Epsilon Greedy
0,5.552672712357038,Epsilon Greedy
1,3.311253887650868,Epsilon Greedy
2,3.3748874267247286,Epsilon Greedy
3,5.4263992732834705,Epsilon Greedy
0,6.310253736350413,Epsilon Greedy
1,1.6182808209252553,Epsilon Greedy
2,4.646917853135329,Epsilon Greedy
3,2.5981199192497004,Epsilon Greedy
0,4.685183063807231,Epsilon Greedy
1,5.1076766645458065,Epsilon Greedy
2,3.6934163676354603,Epsilon Greedy
3,4.262675232430925,Epsilon Greedy
0,4.658539857560264,Epsilon Greedy
1,3.960025884512201,Epsilon Greedy
2,4.774957657271918,Epsilon Greedy
3,5.0064974223568885,Epsilon Greedy
0,2.7983839121370426,Epsilon Greedy
1,6.7240233578292665,Epsilon Greedy
2,3.025375007768573,Epsilon Greedy
3,3.739258479849389,Epsilon Greedy
0,3.243518178422974,Epsilon Greedy
1,6.416557508583933,Epsilon Greedy
2,4.730311883202271,Epsilon Greedy
3,3.921142931921883,Epsilon Greedy
0,3.371310084365225,Epsilon Greedy
1,2.94233916035276,Epsilon Greedy
2,3.5614493276173844,Epsilon Greedy
3,3.5044299472650957,Epsilon Greedy
0,2.100075799349999,Epsilon Greedy
1,3.775491074251836,Epsilon Greedy
2,5.3649826433264085,Epsilon Greedy
3,3.447326174481731,Epsilon Greedy
0,5.487021947286127,Epsilon Greedy
1,4.372778155886391,Epsilon Greedy
2,4.495803419274991,Epsilon Greedy
3,4.468570973350299,Epsilon Greedy
0,3.2489070640499493,Epsilon Greedy
1,4.853988141910997,Epsilon Greedy
2,3.2025138207655006,Epsilon Greedy
3,5.330820229992756,Epsilon Greedy
0,4.008026828807505,Epsilon Greedy
1,5.313527145997108,Epsilon Greedy
2,2.7821991933566634,Epsilon Greedy
3,5.5376057709499715,Epsilon Greedy
0,4.327984424684829,Epsilon Greedy
1,2.6714241753564263,Epsilon Greedy
2,3.2839876980925693,Epsilon Greedy
3,5.245953748036614,Epsilon Greedy
0,5.171077989385744,Epsilon Greedy
1,4.263851753917684,Epsilon Greedy
2,5.304501140891922,Epsilon Greedy
3,5.098756384361479,Epsilon Greedy
0,3.038528101956675,Epsilon Greedy
1,4.347255976477831,Epsilon Greedy
2,4.066165660692893,Epsilon Greedy
3,4.706518698474982,Epsilon Greedy
0,5.009021310060711,Epsilon Greedy
1,4.121324981723189,Epsilon Greedy
2,2.0871950144740454,Epsilon Greedy
3,4.594235870196918,Epsilon Greedy
0,5.029021518199141,Epsilon Greedy
1,6.082629080999431,Epsilon Greedy
2,4.958613037759653,Epsilon Greedy
3,1.1856149633180761,Epsilon Greedy
0,4.871509658715914,Epsilon Greedy
1,4.007412109264018,Epsilon Greedy
2,3.790522294948128,Epsilon Greedy
3,5.015285699187375,Epsilon Greedy
0,5.51724654620055,Epsilon Greedy
1,4.577524751810863,Epsilon Greedy
2,4.019093517365283,Epsilon Greedy
3,2.655946663493503,Epsilon Greedy
0,5.245766015686509,Epsilon Greedy
1,3.9559659237311235,Epsilon Greedy
2,3.4791998706110747,Epsilon Greedy
3,3.895270830368193,Epsilon Greedy
0,5.032605848299561,Epsilon Greedy
1,4.278894460568683,Epsilon Greedy
2,3.6978437671678055,Epsilon Greedy
3,2.506693824633295,Epsilon Greedy
0,3.6209669369998725,Epsilon Greedy
1,3.401435594950232,Epsilon Greedy
2,4.286965779084091,Epsilon Greedy
3,2.928790349203318,Epsilon Greedy
0,3.703246774155159,Epsilon Greedy
1,4.754522454956574,Epsilon Greedy
2,5.3007003429848645,Epsilon Greedy
3,3.2557646224686256,Epsilon Greedy
0,1.205117232227905,Epsilon Greedy
1,3.947881112018493,Epsilon Greedy
2,3.733025778790891,Epsilon Greedy
3,3.700329687195936,Epsilon Greedy
0,5.9417430193230105,Epsilon Greedy
1,5.611969493347723,Epsilon Greedy
2,3.1682660966939507,Epsilon Greedy
3,4.125114696214026,Epsilon Greedy
0,5.3555037148720634,Epsilon Greedy
1,3.80662792891389,Epsilon Greedy
2,3.2598533554240485,Epsilon Greedy
3,4.992468212674041,Epsilon Greedy
0,4.93170295790629,Epsilon Greedy
1,5.09013428823521,Epsilon Greedy
2,4.235543779909306,Epsilon Greedy
3,2.490776849489972,Epsilon Greedy
0,5.0463133284350805,Epsilon Greedy
1,4.278054300711579,Epsilon Greedy
2,4.671112065762167,Epsilon Greedy
3,3.5351344333603656,Epsilon Greedy
0,4.457054385848706,Epsilon Greedy
1,2.782802220005933,Epsilon Greedy
2,4.546583323029558,Epsilon Greedy
3,3.145775084144756,Epsilon Greedy
0,3.6512960027524546,Epsilon Greedy
1,3.2260915671962547,Epsilon Greedy
2,2.9497564344264813,Epsilon Greedy
3,3.0081155416381953,Epsilon Greedy
0,3.54232249824254,Epsilon Greedy
1,4.054492714646381,Epsilon Greedy
2,3.9572321555418273,Epsilon Greedy
3,2.759734783945089,Epsilon Greedy
0,3.1397986326759373,Epsilon Greedy
1,4.384462603815549,Epsilon Greedy
2,4.363234088696817,Epsilon Greedy
3,4.6165196585206445,Epsilon Greedy
0,4.285366544223649,Epsilon Greedy
1,3.96178140741544,Epsilon Greedy
2,5.025282286322099,Epsilon Greedy
3,5.522198101288981,Epsilon Greedy
0,4.811760814243284,Epsilon Greedy
1,3.045006595951172,Epsilon Greedy
2,5.830832165808092,Epsilon Greedy
3,1.7578951568292114,Epsilon Greedy
0,4.997281532949494,Epsilon Greedy
1,4.813416744926877,Epsilon Greedy
2,1.9465395227866016,Epsilon Greedy
3,3.155167723740977,Epsilon Greedy
0,4.032954943555386,Epsilon Greedy
1,3.9722292909557533,Epsilon Greedy
2,3.8437297242697084,Epsilon Greedy
3,4.377246862092963,Epsilon Greedy
0,3.47038137389164,Epsilon Greedy
1,3.437207368313624,Epsilon Greedy
2,3.33766435152262,Epsilon Greedy
3,4.860906823850747,Epsilon Greedy
0,4.233424028389842,Epsilon Greedy
1,2.912360227680316,Epsilon Greedy
2,4.430760458755232,Epsilon Greedy
3,2.579894796191475,Epsilon Greedy
0,6.713822840166591,Epsilon Greedy
1,5.177958471402473,Epsilon Greedy
2,5.6058462110488145,Epsilon Greedy
3,2.9461247189425146,Epsilon Greedy
0,4.6883120020481535,Epsilon Greedy
1,4.459641826079133,Epsilon Greedy
2,3.442008615053745,Epsilon Greedy
3,4.008493676288157,Epsilon Greedy
0,3.2626502741528123,Epsilon Greedy
1,4.596141461381649,Epsilon Greedy
2,4.821475232755465,Epsilon Greedy
3,7.975303564247094,Epsilon Greedy
0,4.58314274082322,Epsilon Greedy
1,4.913446300197486,Epsilon Greedy
2,3.537389142037891,Epsilon Greedy
3,3.096562670952014,Epsilon Greedy
0,3.6162913253723286,Epsilon Greedy
1,2.980646979371259,Epsilon Greedy
2,4.800435570027975,Epsilon Greedy
3,4.278091936468732,Epsilon Greedy
0,3.5901838235520898,Epsilon Greedy
1,3.0703392644487675,Epsilon Greedy
2,2.8692199534982805,Epsilon Greedy
3,0.7433709684303949,Epsilon Greedy
0,3.8139462011703795,Epsilon Greedy
1,3.5754935794482057,Epsilon Greedy
2,3.84285917469463,Epsilon Greedy
3,2.277477152542783,Epsilon Greedy
0,4.351461829462342,Epsilon Greedy
1,3.291386456766202,Epsilon Greedy
2,3.0849907846533005,Epsilon Greedy
3,5.498770254840761,Epsilon Greedy
0,2.8181602630344527,Epsilon Greedy
1,3.2468124421517937,Epsilon Greedy
2,3.3536317667124473,Epsilon Greedy
3,4.273536729191179,Epsilon Greedy
0,3.4280754054930003,Epsilon Greedy
1,5.397185809400121,Epsilon Greedy
2,4.2739969340450985,Epsilon Greedy
3,3.1495450594663126,Epsilon Greedy
0,2.9643733392759133,Epsilon Greedy
1,3.4949501388209363,Epsilon Greedy
2,3.6139694314943696,Epsilon Greedy
3,4.27138805249052,Epsilon Greedy
0,2.986586033470858,Epsilon Greedy
1,3.1972520590947835,Epsilon Greedy
2,4.847923056510792,Epsilon Greedy
3,2.028597022840846,Epsilon Greedy
0,2.8235866732617763,Epsilon Greedy
1,4.296532345073458,Epsilon Greedy
2,5.935472820204279,Epsilon Greedy
3,4.389264429399718,Epsilon Greedy
0,2.9011626996495727,Epsilon Greedy
1,3.6433895614966025,Epsilon Greedy
2,3.4503632243017126,Epsilon Greedy
3,3.676392188064171,Epsilon Greedy
0,3.7970235420136813,Epsilon Greedy
1,3.102871253114749,Epsilon Greedy
2,5.730935041721136,Epsilon Greedy
3,3.924073823626818,Epsilon Greedy
0,2.9592902713296994,Epsilon Greedy
1,3.0674174540319177,Epsilon Greedy
2,4.978070965744459,Epsilon Greedy
3,3.167014040676613,Epsilon Greedy
0,3.869573028609807,Epsilon Greedy
1,3.8149892463991857,Epsilon Greedy
2,5.171894271169968,Epsilon Greedy
3,1.9038455986750695,Epsilon Greedy
0,4.318266760526538,Epsilon Greedy
1,3.9096028226007804,Epsilon Greedy
2,2.280184247338667,Epsilon Greedy
3,4.305827085512193,Epsilon Greedy
0,2.609565658650493,Epsilon Greedy
1,4.403944255541429,Epsilon Greedy
2,3.3492575059574277,Epsilon Greedy
3,2.4074372623709457,Epsilon Greedy
0,5.979602923144278,Epsilon Greedy
1,4.776583247662639,Epsilon Greedy
2,3.8375046553598318,Epsilon Greedy
3,4.12009279672761,Epsilon Greedy
0,3.0772400710830663,Epsilon Greedy
1,3.876729064112926,Epsilon Greedy
2,3.0612957144807913,Epsilon Greedy
3,2.9264810526196547,Epsilon Greedy
0,4.123891877253529,Epsilon Greedy
1,5.538439074660818,Epsilon Greedy
2,4.753603507153941,Epsilon Greedy
3,3.5135323251669672,Epsilon Greedy
0,4.29891613619937,Epsilon Greedy
1,4.058138103269765,Epsilon Greedy
2,3.937697676481547,Epsilon Greedy
3,4.474284038378711,Epsilon Greedy
0,4.6500949310704724,Epsilon Greedy
1,4.549881744418602,Epsilon Greedy
2,3.8441063413875467,Epsilon Greedy
3,4.629044724431223,Epsilon Greedy
0,2.49710106442791,Epsilon Greedy
1,4.603995359754978,Epsilon Greedy
2,3.1274288844613767,Epsilon Greedy
3,3.5422068521739645,Epsilon Greedy
0,3.712458619278728,Epsilon Greedy
1,3.344037441448772,Epsilon Greedy
2,5.5362744106449275,Epsilon Greedy
3,3.6257986516562264,Epsilon Greedy
0,3.6490391120745187,Epsilon Greedy
1,4.269686066990385,Epsilon Greedy
2,4.294271730471223,Epsilon Greedy
3,3.1304454637853683,Epsilon Greedy
0,3.8555558979732356,Epsilon Greedy
1,3.5437860903107485,Epsilon Greedy
2,3.716858656259748,Epsilon Greedy
3,3.5421825702937024,Epsilon Greedy
0,4.757484367405877,Epsilon Greedy
1,5.130064897894156,Epsilon Greedy
2,3.577291627616076,Epsilon Greedy
3,5.517741800688478,Epsilon Greedy
0,5.744601600013772,Epsilon Greedy
1,3.6617965705885114,Epsilon Greedy
2,4.020411734430362,Epsilon Greedy
3,3.016377273276593,Epsilon Greedy
0,3.2461669950218397,Epsilon Greedy
1,2.2380509841100595,Epsilon Greedy
2,2.779168703433597,Epsilon Greedy
3,2.9918286824953455,Epsilon Greedy
0,4.527478829633431,Epsilon Greedy
1,5.104422879320545,Epsilon Greedy
2,3.336168709383095,Epsilon Greedy
3,1.513721492642429,Epsilon Greedy
0,4.201404113372779,Epsilon Greedy
1,2.8233382169560706,Epsilon Greedy
2,4.508801972485047,Epsilon Greedy
3,4.423433004340299,Epsilon Greedy
0,2.193437321429352,Epsilon Greedy
1,3.8305729912147712,Epsilon Greedy
2,2.746493326683189,Epsilon Greedy
3,4.584004194588113,Epsilon Greedy
0,4.689749908190993,Epsilon Greedy
1,4.391915250749799,Epsilon Greedy
2,4.807944068610151,Epsilon Greedy
3,3.8276637416436188,Epsilon Greedy
0,3.8944532398092595,Epsilon Greedy
1,3.8440508225070693,Epsilon Greedy
2,4.26141755513262,Epsilon Greedy
3,4.848202228026032,Epsilon Greedy
0,4.6790854960579855,Epsilon Greedy
1,5.314406991474415,Epsilon Greedy
2,3.6345191196366637,Epsilon Greedy
3,3.5738589323528216,Epsilon Greedy
0,3.718777083162135,Epsilon Greedy
1,5.0391989186181805,Epsilon Greedy
2,3.5370879661132975,Epsilon Greedy
3,3.6171274210287816,Epsilon Greedy
0,4.699876786482873,Epsilon Greedy
1,2.6316596222594844,Epsilon Greedy
2,3.718713715101566,Epsilon Greedy
3,4.0579220295432625,Epsilon Greedy
0,3.2648653553529563,Epsilon Greedy
1,3.9526840436442847,Epsilon Greedy
2,5.077191278673862,Epsilon Greedy
3,4.519167518139259,Epsilon Greedy
0,3.062636087882913,Epsilon Greedy
1,3.0507535400923422,Epsilon Greedy
2,2.121970056727344,Epsilon Greedy
3,3.4008051524972256,Epsilon Greedy
0,3.4892427695568897,Epsilon Greedy
1,4.775965882502074,Epsilon Greedy
2,4.520618250232226,Epsilon Greedy
3,2.7129012906920718,Epsilon Greedy
0,2.478809757216821,Epsilon Greedy
1,4.214767514756076,Epsilon Greedy
2,4.419850681520941,Epsilon Greedy
3,5.000195997972429,Epsilon Greedy
0,5.775770264339199,Epsilon Greedy
1,4.563374655625239,Epsilon Greedy
2,3.4588221539703605,Epsilon Greedy
3,6.40635779930197,Epsilon Greedy
0,3.5343112850464027,Epsilon Greedy
1,1.831558451216615,Epsilon Greedy
2,2.8787475924445207,Epsilon Greedy
3,4.635305802687323,Epsilon Greedy
0,4.00599236819803,Epsilon Greedy
1,2.8822027956642673,Epsilon Greedy
2,4.872512008279664,Epsilon Greedy
3,4.588102587168672,Epsilon Greedy
0,4.4395214507703535,Epsilon Greedy
1,4.154030547608103,Epsilon Greedy
2,2.350070600476852,Epsilon Greedy
3,2.4114329150927727,Epsilon Greedy
0,3.778147573923845,Epsilon Greedy
1,3.675279588087102,Epsilon Greedy
2,4.000988101257011,Epsilon Greedy
3,4.506814425595202,Epsilon Greedy
0,1.345697558761561,Epsilon Greedy
1,3.598196881245924,Epsilon Greedy
2,4.657809554252286,Epsilon Greedy
3,4.2736380053247265,Epsilon Greedy
0,5.29371953426502,Epsilon Greedy
1,5.833492636884014,Epsilon Greedy
2,4.356973088409892,Epsilon Greedy
3,3.1034075274640145,Epsilon Greedy
0,3.07478422207565,Epsilon Greedy
1,4.958913837519321,Epsilon Greedy
2,4.71855632585263,Epsilon Greedy
3,4.0321609131738,Epsilon Greedy
0,3.4646620768659413,Epsilon Greedy
1,3.7830005489383676,Epsilon Greedy
2,2.622880858834982,Epsilon Greedy
3,4.623719158914647,Epsilon Greedy
0,4.419720488271511,Epsilon Greedy
1,4.163939098458429,Epsilon Greedy
2,3.443615581471721,Epsilon Greedy
3,3.1255300125346146,Epsilon Greedy
0,4.877417688614466,Epsilon Greedy
1,5.479897738799787,Epsilon Greedy
2,4.556645601474913,Epsilon Greedy
3,3.2087512134661558,Epsilon Greedy
0,3.9409971748912653,Epsilon Greedy
1,3.044977769595878,Epsilon Greedy
2,3.80678174732421,Epsilon Greedy
3,4.590029880383005,Epsilon Greedy
0,2.4600459768027427,Epsilon Greedy
1,4.88826433057081,Epsilon Greedy
2,4.516353318810701,Epsilon Greedy
3,4.740251702961324,Epsilon Greedy
0,4.749767741861814,Epsilon Greedy
1,4.5553551624223445,Epsilon Greedy
2,5.054709088044464,Epsilon Greedy
3,3.6598530770099433,Epsilon Greedy
0,5.047523058183886,Epsilon Greedy
1,4.079223325285115,Epsilon Greedy
2,3.179999951000598,Epsilon Greedy
3,3.1715601275696113,Epsilon Greedy
0,4.897507877963007,Epsilon Greedy
1,4.322984418943638,Epsilon Greedy
2,4.626453061598192,Epsilon Greedy
3,2.833024951492611,Epsilon Greedy
0,4.043036411526833,Epsilon Greedy
1,4.072329856174099,Epsilon Greedy
2,4.702432315279204,Epsilon Greedy
3,3.7363383959448146,Epsilon Greedy
0,3.9571956167566165,Epsilon Greedy
1,4.370347547339891,Epsilon Greedy
2,4.513568542767314,Epsilon Greedy
3,2.962792660307227,Epsilon Greedy
0,4.105921248377724,Epsilon Greedy
1,5.308823016943271,Epsilon Greedy
2,5.078710158241251,Epsilon Greedy
3,5.8714509682405716,Epsilon Greedy
0,3.6667674649798387,Epsilon Greedy
1,2.6151728596993404,Epsilon Greedy
2,3.893574931430997,Epsilon Greedy
3,4.502272399605556,Epsilon Greedy
0,3.018438898245888,Epsilon Greedy
1,4.528219679434809,Epsilon Greedy
2,4.77348018080647,Epsilon Greedy
3,5.447487094232199,Epsilon Greedy
0,4.68824319911441,Epsilon Greedy
1,4.812988236473786,Epsilon Greedy
2,4.122816136488551,Epsilon Greedy
3,4.568569849567829,Epsilon Greedy
0,2.299404471271756,Epsilon Greedy
1,3.4703787776737025,Epsilon Greedy
2,4.4763529946862635,Epsilon Greedy
3,2.655736213094033,Epsilon Greedy
0,5.952780960142863,Epsilon Greedy
1,1.694901688008033,Epsilon Greedy
2,2.9305822882289547,Epsilon Greedy
3,2.765836951758283,Epsilon Greedy
0,2.5083549649301715,Epsilon Greedy
1,2.940802866457921,Epsilon Greedy
2,3.6334951595880502,Epsilon Greedy
3,3.646505787640425,Epsilon Greedy
0,3.974636509364732,Epsilon Greedy
1,5.107135410911652,Epsilon Greedy
2,4.700806562714355,Epsilon Greedy
3,4.329303345948328,Epsilon Greedy
0,1.3341644313576628,Epsilon Greedy
1,3.9864976441928075,Epsilon Greedy
2,4.025117639967585,Epsilon Greedy
3,3.183348846253777,Epsilon Greedy
0,2.540126880647948,Epsilon Greedy
1,5.546179794036723,Epsilon Greedy
2,4.1132910588035845,Epsilon Greedy
3,5.0621157213625425,Epsilon Greedy
0,4.342831668143962,Epsilon Greedy
1,3.7216942609703656,Epsilon Greedy
2,4.861078627785282,Epsilon Greedy
3,4.436468631820757,Epsilon Greedy
0,3.263856236238193,Epsilon Greedy
1,1.7819419020035006,Epsilon Greedy
2,4.66763825723023,Epsilon Greedy
3,3.600052586794159,Epsilon Greedy
0,2.404039174316765,Epsilon Greedy
1,4.879871482953922,Epsilon Greedy
2,5.196222892233891,Epsilon Greedy
3,4.425266432236282,Epsilon Greedy
0,4.72054991049693,Epsilon Greedy
1,3.9736610526769476,Epsilon Greedy
2,3.4862486328236346,Epsilon Greedy
