Bandit,Reward,Algorithm
1,3.615303993318616,Thompson Sampling
2,4.331956152790838,Thompson Sampling
3,4.2342586767939805,Thompson Sampling
0,3.0404608285596724,Thompson Sampling
1,5.898384892490062,Thompson Sampling
2,3.6795596251477685,Thompson Sampling
3,3.8265278819762574,Thompson Sampling
0,4.852029805473144,Thompson Sampling
1,2.492332687280854,Thompson Sampling
2,4.012512496803044,Thompson Sampling
3,2.5627102912741493,Thompson Sampling
0,2.2239448213790878,Thompson Sampling
1,2.8440793194235754,Thompson Sampling
2,2.725432031243069,Thompson Sampling
3,3.5682220554739184,Thompson Sampling
0,4.75711507824153,Thompson Sampling
1,4.213190906504264,Thompson Sampling
2,2.9527198400245824,Thompson Sampling
3,2.5605572299758936,Thompson Sampling
0,3.0582602736307734,Thompson Sampling
1,5.485732548696047,Thompson Sampling
2,4.8273202269525575,Thompson Sampling
3,3.015740875766012,Thompson Sampling
0,6.214645419190209,Thompson Sampling
1,3.596900958038793,Thompson Sampling
2,4.057259561309133,Thompson Sampling
3,3.798146604555083,Thompson Sampling
0,5.110647762271469,Thompson Sampling
1,4.587903953929611,Thompson Sampling
2,2.613216043856456,Thompson Sampling
3,4.699301696781332,Thompson Sampling
0,4.141487585062631,Thompson Sampling
1,4.702853372833641,Thompson Sampling
2,4.719273102235697,Thompson Sampling
3,4.468839722689471,Thompson Sampling
0,3.5007929879711,Thompson Sampling
1,4.71353231854598,Thompson Sampling
2,3.439929468171993,Thompson Sampling
3,5.776844067983973,Thompson Sampling
0,4.62758198672559,Thompson Sampling
1,3.5266570558530406,Thompson Sampling
2,3.0336699545235897,Thompson Sampling
3,4.541247612382574,Thompson Sampling
0,5.479893790931243,Thompson Sampling
1,3.888170887412152,Thompson Sampling
2,3.672558856044683,Thompson Sampling
3,5.5785312552690725,Thompson Sampling
0,4.974722802120795,Thompson Sampling
1,5.007469591089104,Thompson Sampling
2,4.2931667742507065,Thompson Sampling
3,2.756248514550043,Thompson Sampling
0,2.76665267821307,Thompson Sampling
1,3.1323044934545727,Thompson Sampling
2,4.745635809846634,Thompson Sampling
3,3.6985927602341655,Thompson Sampling
0,2.5690999077460406,Thompson Sampling
1,2.688797629834233,Thompson Sampling
2,4.4758588004150885,Thompson Sampling
3,3.019513006183123,Thompson Sampling
0,4.196541175779975,Thompson Sampling
1,4.304631499395129,Thompson Sampling
2,3.0773966297498334,Thompson Sampling
3,5.867096569563726,Thompson Sampling
0,4.231216960666406,Thompson Sampling
1,2.625300262176739,Thompson Sampling
2,3.705595161575675,Thompson Sampling
3,4.689633459968613,Thompson Sampling
0,2.1839434251599337,Thompson Sampling
1,4.433471460514852,Thompson Sampling
2,3.9525235739834543,Thompson Sampling
3,5.005203541772018,Thompson Sampling
0,3.1481109404818004,Thompson Sampling
1,2.3393925660399564,Thompson Sampling
2,2.981098220808045,Thompson Sampling
3,3.7339140451135364,Thompson Sampling
0,3.151367325763398,Thompson Sampling
1,4.298521224936991,Thompson Sampling
2,3.1681532039869102,Thompson Sampling
3,4.996949793156018,Thompson Sampling
0,4.211593748691249,Thompson Sampling
1,3.9027178610439117,Thompson Sampling
2,3.1686069032027837,Thompson Sampling
3,3.9482563931250514,Thompson Sampling
0,4.260948305405466,Thompson Sampling
1,4.741054875348473,Thompson Sampling
2,4.346685844039886,Thompson Sampling
3,4.796674012530689,Thompson Sampling
0,3.388515476562079,Thompson Sampling
1,4.183872917290978,Thompson Sampling
2,3.3589768232722457,Thompson Sampling
3,3.9462312722699227,Thompson Sampling
0,4.78498635143421,Thompson Sampling
1,3.8341578633881146,Thompson Sampling
2,4.5789086343106415,Thompson Sampling
3,3.680444467802938,Thompson Sampling
0,4.930499354093105,Thompson Sampling
1,3.5085522493337473,Thompson Sampling
2,2.9032686217945085,Thompson Sampling
3,2.9726180395544795,Thompson Sampling
0,3.7456880706830185,Thompson Sampling
1,4.959035861370875,Thompson Sampling
2,3.3294012693302273,Thompson Sampling
3,5.819928384166373,Thompson Sampling
0,5.571902209212972,Thompson Sampling
1,5.497001359103693,Thompson Sampling
2,4.255674334168163,Thompson Sampling
3,4.804649604676178,Thompson Sampling
0,4.847104667988681,Thompson Sampling
1,2.745517741546089,Thompson Sampling
2,5.410364998949221,Thompson Sampling
3,1.8172822947539804,Thompson Sampling
0,4.726589395263623,Thompson Sampling
1,3.519300689098811,Thompson Sampling
2,5.267391599647239,Thompson Sampling
3,3.9842860218957337,Thompson Sampling
0,3.366403914888013,Thompson Sampling
1,2.455468897045535,Thompson Sampling
2,4.862116866614663,Thompson Sampling
3,5.486123546831538,Thompson Sampling
0,3.4969607768122715,Thompson Sampling
1,4.6014761055991755,Thompson Sampling
2,3.8994493331394104,Thompson Sampling
3,3.3804389439114466,Thompson Sampling
0,3.0835306433154632,Thompson Sampling
1,3.6114544813904983,Thompson Sampling
2,3.218775812396739,Thompson Sampling
3,1.8191296429780626,Thompson Sampling
0,4.25405980093972,Thompson Sampling
1,3.715026051567042,Thompson Sampling
2,4.444620639155214,Thompson Sampling
3,2.947022463845823,Thompson Sampling
0,4.476964094836252,Thompson Sampling
1,5.0391697576362855,Thompson Sampling
2,3.291411081602202,Thompson Sampling
3,3.6510384998746446,Thompson Sampling
0,4.165799561756874,Thompson Sampling
1,4.993487098176428,Thompson Sampling
2,2.6372955968932192,Thompson Sampling
3,4.121237255812497,Thompson Sampling
0,3.303064201557647,Thompson Sampling
1,2.8381058070565612,Thompson Sampling
2,1.1203061423765743,Thompson Sampling
3,3.853622573451672,Thompson Sampling
0,3.157821500044318,Thompson Sampling
1,3.4014938025932633,Thompson Sampling
2,3.831338222026828,Thompson Sampling
3,2.873153622363321,Thompson Sampling
0,4.953203105132625,Thompson Sampling
1,4.6331948560874245,Thompson Sampling
2,3.8431891793827555,Thompson Sampling
3,2.962166660948437,Thompson Sampling
0,4.836633743886307,Thompson Sampling
1,6.228384585792687,Thompson Sampling
2,4.6420109527732345,Thompson Sampling
3,4.655693284073568,Thompson Sampling
0,3.6620512638107896,Thompson Sampling
1,4.3020761747156415,Thompson Sampling
2,5.0919759311918265,Thompson Sampling
3,3.5179329159443795,Thompson Sampling
0,3.585616129896695,Thompson Sampling
1,2.7207777136741775,Thompson Sampling
2,3.6338892960532156,Thompson Sampling
3,2.7334560611659136,Thompson Sampling
0,4.828086362670655,Thompson Sampling
1,4.59476243367236,Thompson Sampling
2,4.112050470462632,Thompson Sampling
3,3.7020064685460476,Thompson Sampling
0,3.9927557806495573,Thompson Sampling
1,2.9052538743337353,Thompson Sampling
2,5.3247589207253005,Thompson Sampling
3,4.378524521476923,Thompson Sampling
0,2.5538668384502383,Thompson Sampling
1,4.827994872126136,Thompson Sampling
2,4.907922239812005,Thompson Sampling
3,3.479602990317585,Thompson Sampling
0,3.485802184475713,Thompson Sampling
1,4.442819785613246,Thompson Sampling
2,3.621476130688744,Thompson Sampling
3,4.209342713698922,Thompson Sampling
0,4.038156217076384,Thompson Sampling
1,2.754027544431678,Thompson Sampling
2,4.442430982405477,Thompson Sampling
3,4.306981617653728,Thompson Sampling
0,4.078364402400041,Thompson Sampling
1,2.9808257962641482,Thompson Sampling
2,5.135367073523438,Thompson Sampling
3,4.92908810812368,Thompson Sampling
0,4.105857465650808,Thompson Sampling
1,4.078593338844709,Thompson Sampling
2,4.478067961709574,Thompson Sampling
3,1.7811067105173084,Thompson Sampling
0,3.8122836073167767,Thompson Sampling
1,3.7997905405376535,Thompson Sampling
2,3.4708281560690244,Thompson Sampling
3,2.1195196918213854,Thompson Sampling
0,2.219763330516778,Thompson Sampling
1,3.6980686021661002,Thompson Sampling
2,2.7489572763027876,Thompson Sampling
3,3.5022647472849373,Thompson Sampling
0,4.804660859061013,Thompson Sampling
1,5.119525099248836,Thompson Sampling
2,3.793067791643562,Thompson Sampling
3,5.137614337787101,Thompson Sampling
0,3.335752866707191,Thompson Sampling
1,4.079896599249236,Thompson Sampling
2,3.5084150873968225,Thompson Sampling
3,3.5104518717758486,Thompson Sampling
0,4.983770437501586,Thompson Sampling
1,2.806171570365005,Thompson Sampling
2,3.811972201090311,Thompson Sampling
3,4.613439319867905,Thompson Sampling
0,1.907198582657037,Thompson Sampling
1,3.213656341467331,Thompson Sampling
2,5.58091713808281,Thompson Sampling
3,4.020033276034397,Thompson Sampling
0,3.6612737100194264,Thompson Sampling
1,4.4067273986890365,Thompson Sampling
2,1.645832672260814,Thompson Sampling
3,5.3625191775944865,Thompson Sampling
0,3.272774475243634,Thompson Sampling
1,5.048777121597231,Thompson Sampling
2,4.68603010729242,Thompson Sampling
3,2.871220455046271,Thompson Sampling
0,5.474328882057739,Thompson Sampling
1,3.614370824753253,Thompson Sampling
2,1.6786253150445525,Thompson Sampling
3,4.985729708907704,Thompson Sampling
0,2.5897429482974883,Thompson Sampling
1,3.8398687767475415,Thompson Sampling
2,3.461728323145275,Thompson Sampling
3,4.1877899779815415,Thompson Sampling
0,4.7575082298816245,Thompson Sampling
1,3.1372495699873344,Thompson Sampling
2,4.136538227620587,Thompson Sampling
3,1.9641389450852542,Thompson Sampling
0,3.9072009240697714,Thompson Sampling
1,5.314094463707849,Thompson Sampling
2,3.988950931383509,Thompson Sampling
3,4.275379630496963,Thompson Sampling
0,3.6873150573695788,Thompson Sampling
1,1.709140353047982,Thompson Sampling
2,2.105294988726608,Thompson Sampling
3,2.588751818760435,Thompson Sampling
0,4.4108635466080734,Thompson Sampling
1,2.9633391567986545,Thompson Sampling
2,4.870378873121444,Thompson Sampling
3,4.788446931272679,Thompson Sampling
0,4.619959530519347,Thompson Sampling
1,4.434438375941607,Thompson Sampling
2,3.0387515031880024,Thompson Sampling
3,6.606442081086874,Thompson Sampling
0,4.012416109408374,Thompson Sampling
1,2.2779914081073995,Thompson Sampling
2,5.036639252453135,Thompson Sampling
3,4.695428089388321,Thompson Sampling
0,4.67907698981756,Thompson Sampling
1,4.615625397338253,Thompson Sampling
2,4.375515495851334,Thompson Sampling
3,4.575802127244577,Thompson Sampling
0,3.985472844560113,Thompson Sampling
1,4.2606068022701225,Thompson Sampling
2,3.4292008634468374,Thompson Sampling
3,4.333272360150243,Thompson Sampling
0,4.512640601001824,Thompson Sampling
1,2.0819443596147567,Thompson Sampling
2,6.562893424375425,Thompson Sampling
3,5.374474112728396,Thompson Sampling
0,2.888180347398907,Thompson Sampling
1,4.555571329713253,Thompson Sampling
2,4.064316318124706,Thompson Sampling
3,4.172836564058914,Thompson Sampling
0,4.67555967713408,Thompson Sampling
1,5.632092074634822,Thompson Sampling
2,4.255853513684192,Thompson Sampling
3,1.945821630386181,Thompson Sampling
0,4.077265755656625,Thompson Sampling
1,4.869033840785305,Thompson Sampling
2,2.7377438485768737,Thompson Sampling
3,2.7094820387050076,Thompson Sampling
0,3.9319134514993164,Thompson Sampling
1,4.766150193691291,Thompson Sampling
2,4.820664383820791,Thompson Sampling
3,4.478511620346924,Thompson Sampling
0,5.346020960181227,Thompson Sampling
1,4.012910262188125,Thompson Sampling
2,4.240419517538285,Thompson Sampling
3,4.24995563378526,Thompson Sampling
0,4.21978369395375,Thompson Sampling
1,4.880992194125443,Thompson Sampling
2,5.786125031588999,Thompson Sampling
3,3.4981547058164546,Thompson Sampling
0,5.228091912155977,Thompson Sampling
1,5.457674136541075,Thompson Sampling
2,4.137759153545852,Thompson Sampling
3,3.8413523658242816,Thompson Sampling
0,6.254203733593691,Thompson Sampling
1,3.8169627458759354,Thompson Sampling
2,4.52190412349882,Thompson Sampling
3,2.13622847696913,Thompson Sampling
0,4.269423041087588,Thompson Sampling
1,4.849536209252255,Thompson Sampling
2,3.460726924346206,Thompson Sampling
3,4.64406711597339,Thompson Sampling
0,4.6701016189860995,Thompson Sampling
1,4.248798490282713,Thompson Sampling
2,5.386882534462199,Thompson Sampling
3,3.7103912418691434,Thompson Sampling
0,4.658656124202934,Thompson Sampling
1,5.052267508379939,Thompson Sampling
2,3.20757208456928,Thompson Sampling
3,4.023520096806614,Thompson Sampling
0,4.415927755770657,Thompson Sampling
1,3.2270879505161782,Thompson Sampling
2,5.773767121902314,Thompson Sampling
3,6.543256254070403,Thompson Sampling
0,3.452383816387624,Thompson Sampling
1,4.600729610017045,Thompson Sampling
2,5.391808114106882,Thompson Sampling
3,5.207300426158449,Thompson Sampling
0,4.656217376030716,Thompson Sampling
1,4.63299437646929,Thompson Sampling
2,4.051963286952996,Thompson Sampling
3,3.9686922681116275,Thompson Sampling
0,4.408961478687078,Thompson Sampling
1,4.18423765354027,Thompson Sampling
2,4.560199397236451,Thompson Sampling
3,4.5912049092519895,Thompson Sampling
0,4.4155193491111415,Thompson Sampling
1,2.8269298378656456,Thompson Sampling
2,4.803144435609408,Thompson Sampling
3,3.6326427995025887,Thompson Sampling
0,2.152112720783334,Thompson Sampling
1,3.0377447255474825,Thompson Sampling
2,4.528393025683702,Thompson Sampling
3,4.1794939829785465,Thompson Sampling
0,3.358603594465934,Thompson Sampling
1,4.334772890206921,Thompson Sampling
2,3.8953173649205497,Thompson Sampling
3,3.33801124338385,Thompson Sampling
0,3.026122376995427,Thompson Sampling
1,4.332718054969955,Thompson Sampling
2,3.410293617106642,Thompson Sampling
3,4.205460280965726,Thompson Sampling
0,4.220717430896251,Thompson Sampling
1,4.274723253382686,Thompson Sampling
2,4.850412156248959,Thompson Sampling
3,4.323590620312325,Thompson Sampling
0,4.328488047841888,Thompson Sampling
1,4.972137621944076,Thompson Sampling
2,3.276081159074435,Thompson Sampling
3,4.531368013559089,Thompson Sampling
0,3.2227415950038925,Thompson Sampling
1,5.020803636571237,Thompson Sampling
2,3.3998460992850097,Thompson Sampling
3,3.4274538078638956,Thompson Sampling
0,4.802728483578383,Thompson Sampling
1,4.493675481970742,Thompson Sampling
2,3.827953142144505,Thompson Sampling
3,4.397980897758982,Thompson Sampling
0,5.133916309683923,Thompson Sampling
1,3.9257139319030743,Thompson Sampling
2,4.690933126680081,Thompson Sampling
3,4.993022745431965,Thompson Sampling
0,3.9096583291650453,Thompson Sampling
1,6.159823956752449,Thompson Sampling
2,2.2345182485218285,Thompson Sampling
3,3.458454634528713,Thompson Sampling
0,4.468302044875933,Thompson Sampling
1,2.8538560230419154,Thompson Sampling
2,3.0282955507330067,Thompson Sampling
3,3.906926956979839,Thompson Sampling
0,4.158564243763112,Thompson Sampling
1,3.747169433633129,Thompson Sampling
2,4.108410778088576,Thompson Sampling
3,5.3574913458855935,Thompson Sampling
0,3.8452959513463787,Thompson Sampling
1,3.9791928373432985,Thompson Sampling
2,3.325281623113689,Thompson Sampling
3,4.728271570686577,Thompson Sampling
0,3.62211106841767,Thompson Sampling
1,3.178523324638368,Thompson Sampling
2,2.750121491027731,Thompson Sampling
3,4.430260656574399,Thompson Sampling
0,5.3247135490379,Thompson Sampling
1,3.807438568206953,Thompson Sampling
2,3.682311052649502,Thompson Sampling
3,5.576350332148116,Thompson Sampling
0,4.43703316331839,Thompson Sampling
1,3.385053414485101,Thompson Sampling
2,4.147486027092239,Thompson Sampling
3,3.644181532054097,Thompson Sampling
0,3.507433986541911,Thompson Sampling
1,3.159870656664568,Thompson Sampling
2,4.5867529439444255,Thompson Sampling
3,3.4901938533412187,Thompson Sampling
0,4.525939112011432,Thompson Sampling
1,6.644224268576627,Thompson Sampling
2,4.0633849898566785,Thompson Sampling
3,4.257779159620994,Thompson Sampling
0,3.8620586360226374,Thompson Sampling
1,4.553568998297565,Thompson Sampling
2,6.078072527351491,Thompson Sampling
3,4.266992991391724,Thompson Sampling
0,3.0413974197449964,Thompson Sampling
1,2.6991785979540905,Thompson Sampling
2,4.870020927697277,Thompson Sampling
3,3.5341344556965915,Thompson Sampling
0,3.2419270285763906,Thompson Sampling
1,3.8108574561657913,Thompson Sampling
2,4.306909237030451,Thompson Sampling
3,3.3846052533185156,Thompson Sampling
0,3.903596619572426,Thompson Sampling
1,3.23035715340406,Thompson Sampling
2,4.943327802511647,Thompson Sampling
3,2.916075015321531,Thompson Sampling
0,4.647066372339135,Thompson Sampling
1,4.787085123177183,Thompson Sampling
2,2.9866150352585263,Thompson Sampling
3,3.7463449520825183,Thompson Sampling
0,2.965259301669156,Thompson Sampling
1,2.706411000698444,Thompson Sampling
2,3.555417126630099,Thompson Sampling
3,3.222740287749363,Thompson Sampling
0,4.293873808360829,Thompson Sampling
1,4.511072210145871,Thompson Sampling
2,2.8362904239315663,Thompson Sampling
3,3.4298615132639627,Thompson Sampling
0,4.83390080160471,Thompson Sampling
1,4.138211605364701,Thompson Sampling
2,2.13441187276015,Thompson Sampling
3,5.232093558962655,Thompson Sampling
0,3.773622776825528,Thompson Sampling
1,3.156388968215268,Thompson Sampling
2,2.864125471132146,Thompson Sampling
3,4.383570291767592,Thompson Sampling
0,3.1989713050310042,Thompson Sampling
1,3.703903310285195,Thompson Sampling
2,5.458640263446398,Thompson Sampling
3,3.6503625401966997,Thompson Sampling
0,5.425154120991506,Thompson Sampling
1,4.182493164073423,Thompson Sampling
2,3.2722843437011373,Thompson Sampling
3,3.5061856325207508,Thompson Sampling
0,3.7400387976109117,Thompson Sampling
1,3.819667020857608,Thompson Sampling
2,4.592506216139787,Thompson Sampling
3,2.701759559131271,Thompson Sampling
0,3.0102333267193795,Thompson Sampling
1,3.1394475862468867,Thompson Sampling
2,3.7441702217938,Thompson Sampling
3,2.4333768809510254,Thompson Sampling
0,3.8584461214652794,Thompson Sampling
1,3.0852406015964493,Thompson Sampling
2,4.229309818777715,Thompson Sampling
3,2.1341850124790627,Thompson Sampling
0,3.049589311911771,Thompson Sampling
1,4.377184069041717,Thompson Sampling
2,3.5147145569869083,Thompson Sampling
3,3.8041364440380923,Thompson Sampling
0,5.085305182991381,Thompson Sampling
1,5.114608187203288,Thompson Sampling
2,3.620424654168106,Thompson Sampling
3,4.828135072087971,Thompson Sampling
0,2.992685793172594,Thompson Sampling
1,3.9727700134271435,Thompson Sampling
2,4.454701995404201,Thompson Sampling
3,4.039992452079805,Thompson Sampling
0,4.409741912813868,Thompson Sampling
1,3.084097072827709,Thompson Sampling
2,3.781864350409682,Thompson Sampling
3,4.022803111325581,Thompson Sampling
0,3.591605761546617,Thompson Sampling
1,3.233718748232758,Thompson Sampling
2,3.6767232741709712,Thompson Sampling
3,3.8427793126529872,Thompson Sampling
0,3.942781416138982,Thompson Sampling
1,4.202706911385562,Thompson Sampling
2,4.634897761155954,Thompson Sampling
3,4.050918878634565,Thompson Sampling
0,5.157085197737924,Thompson Sampling
1,4.631121982098957,Thompson Sampling
2,3.4767725352334127,Thompson Sampling
3,3.877548604585935,Thompson Sampling
0,5.044286531964135,Thompson Sampling
1,4.562179251900453,Thompson Sampling
2,4.361937428192081,Thompson Sampling
3,6.03511062909134,Thompson Sampling
0,4.631258302903962,Thompson Sampling
1,3.057135173184214,Thompson Sampling
2,4.280705891860471,Thompson Sampling
3,4.091768132667835,Thompson Sampling
0,3.185365488488655,Thompson Sampling
1,3.6216216100355654,Thompson Sampling
2,4.336371551381028,Thompson Sampling
3,4.840163497437887,Thompson Sampling
0,3.5114448826514444,Thompson Sampling
1,3.768006585910696,Thompson Sampling
2,4.35802508151951,Thompson Sampling
3,4.662839079859416,Thompson Sampling
0,4.031533174101787,Thompson Sampling
1,4.905349994346194,Thompson Sampling
2,4.552796200062554,Thompson Sampling
3,3.582744748894303,Thompson Sampling
0,3.266557124550316,Thompson Sampling
1,5.490043887267582,Thompson Sampling
2,3.72559778562809,Thompson Sampling
3,5.390665687364271,Thompson Sampling
0,5.083757716245142,Thompson Sampling
1,3.8597813872773883,Thompson Sampling
2,3.964990220727563,Thompson Sampling
3,3.719446389640423,Thompson Sampling
0,2.749974184257675,Thompson Sampling
1,2.0076017119795804,Thompson Sampling
2,4.278071098386314,Thompson Sampling
3,4.010015050145048,Thompson Sampling
0,4.315310867119457,Thompson Sampling
1,4.7484344606861875,Thompson Sampling
2,4.234987397232185,Thompson Sampling
3,3.6100061904324123,Thompson Sampling
0,4.337596114879814,Thompson Sampling
1,3.387280329304928,Thompson Sampling
2,4.140465359047421,Thompson Sampling
3,3.0366083467967417,Thompson Sampling
0,3.29607061496787,Thompson Sampling
1,3.751932068432351,Thompson Sampling
2,4.201185055355708,Thompson Sampling
3,4.485369352629324,Thompson Sampling
0,4.9325997874280025,Thompson Sampling
1,3.8881949735917134,Thompson Sampling
2,3.15611204756601,Thompson Sampling
3,3.1661881824867426,Thompson Sampling
0,5.75784031235449,Thompson Sampling
1,4.529419787798107,Thompson Sampling
2,4.182055843074337,Thompson Sampling
3,4.058968199870275,Thompson Sampling
0,4.370002615816856,Thompson Sampling
1,3.3172625761909473,Thompson Sampling
2,4.001156152165712,Thompson Sampling
3,3.9488702466969148,Thompson Sampling
0,2.4994561252396235,Thompson Sampling
1,5.943839153586618,Thompson Sampling
2,4.646408519334511,Thompson Sampling
3,3.1760079471095546,Thompson Sampling
0,3.8332779344144345,Thompson Sampling
1,4.493307640684768,Thompson Sampling
2,2.7500417381392976,Thompson Sampling
3,4.290620591029409,Thompson Sampling
0,3.8169814432086304,Thompson Sampling
1,4.7028658164683845,Thompson Sampling
2,4.5080996645207625,Thompson Sampling
3,4.745305940619787,Thompson Sampling
0,1.488910887606325,Thompson Sampling
1,4.705056839799404,Thompson Sampling
2,4.238219573502444,Thompson Sampling
3,4.984716221867499,Thompson Sampling
0,4.109839074544965,Thompson Sampling
1,3.1073195000400338,Thompson Sampling
2,4.012441185368393,Thompson Sampling
3,4.363620474259748,Thompson Sampling
0,5.056864758515513,Thompson Sampling
1,4.735696637116822,Thompson Sampling
2,4.495653370423849,Thompson Sampling
3,3.946182843109238,Thompson Sampling
0,3.6154646341304075,Thompson Sampling
1,2.832105896861903,Thompson Sampling
2,2.8850902000267835,Thompson Sampling
3,4.587380317502888,Thompson Sampling
0,5.36365578608817,Thompson Sampling
1,4.905080110611915,Thompson Sampling
2,5.224102030452619,Thompson Sampling
3,2.456032998861434,Thompson Sampling
0,3.5089513886965853,Thompson Sampling
1,6.788467385372508,Thompson Sampling
2,4.16700604780702,Thompson Sampling
3,4.275622185850404,Thompson Sampling
0,5.170934383556129,Thompson Sampling
1,3.326206077755822,Thompson Sampling
2,5.044054167138741,Thompson Sampling
3,2.7534543951079877,Thompson Sampling
0,3.4430571060983715,Thompson Sampling
1,5.971535088728077,Thompson Sampling
2,3.8342134436180704,Thompson Sampling
3,3.947454967966324,Thompson Sampling
0,4.280467621035521,Thompson Sampling
1,3.6737552103678808,Thompson Sampling
2,5.39553220016659,Thompson Sampling
3,2.7821665587882487,Thompson Sampling
0,4.38361769826538,Thompson Sampling
1,2.638493720978012,Thompson Sampling
2,3.986727410247494,Thompson Sampling
3,3.325056373550935,Thompson Sampling
0,3.962085399559505,Thompson Sampling
1,3.139801573997484,Thompson Sampling
2,2.959059793286288,Thompson Sampling
3,4.451823132011633,Thompson Sampling
0,4.478956349952121,Thompson Sampling
1,3.4071804029278194,Thompson Sampling
2,3.947886598506322,Thompson Sampling
3,3.365691852222913,Thompson Sampling
0,4.015839355763922,Thompson Sampling
1,3.5078389940160215,Thompson Sampling
2,5.577239393680574,Thompson Sampling
3,3.6251284149694025,Thompson Sampling
0,5.441431828311511,Thompson Sampling
1,4.627451185143923,Thompson Sampling
2,5.013861337340984,Thompson Sampling
3,5.258294502808998,Thompson Sampling
0,3.518721108659736,Thompson Sampling
1,4.558594650715056,Thompson Sampling
2,3.761565582716625,Thompson Sampling
3,2.661667203866436,Thompson Sampling
0,3.0926061973436,Thompson Sampling
1,4.460503810294262,Thompson Sampling
2,2.1408831842151534,Thompson Sampling
3,3.694578898619474,Thompson Sampling
0,4.4665451519614585,Thompson Sampling
1,3.516741266775882,Thompson Sampling
2,5.538673635493344,Thompson Sampling
3,3.774826745638277,Thompson Sampling
0,4.330141600144947,Thompson Sampling
1,5.3826386951893035,Thompson Sampling
2,4.517834655989309,Thompson Sampling
3,5.7064828082948775,Thompson Sampling
0,2.7047756241767384,Thompson Sampling
1,3.0478665981722672,Thompson Sampling
2,5.221566029868512,Thompson Sampling
3,3.722082486172984,Thompson Sampling
0,3.9271378441454488,Thompson Sampling
1,4.10186538710215,Thompson Sampling
2,4.064092549723042,Thompson Sampling
3,3.913689625803585,Thompson Sampling
0,3.2784861767510627,Thompson Sampling
1,4.145156602202833,Thompson Sampling
2,5.0954840733116065,Thompson Sampling
3,5.100922061374123,Thompson Sampling
0,5.016967151696527,Thompson Sampling
1,2.97256367630111,Thompson Sampling
2,5.083159047727599,Thompson Sampling
3,3.0064282049664626,Thompson Sampling
0,3.583044161241618,Thompson Sampling
1,3.383264681691262,Thompson Sampling
2,3.810461825387242,Thompson Sampling
3,2.703500697786427,Thompson Sampling
0,3.2054213375498586,Thompson Sampling
1,3.413552187363593,Thompson Sampling
2,2.300459445297295,Thompson Sampling
3,4.653618425237369,Thompson Sampling
0,2.8775354826026147,Thompson Sampling
1,4.365213135987347,Thompson Sampling
2,2.6488571840042354,Thompson Sampling
3,3.914446023652242,Thompson Sampling
0,4.071408743312455,Thompson Sampling
1,4.422635801389406,Thompson Sampling
2,4.464444611737002,Thompson Sampling
3,4.9120817748672625,Thompson Sampling
0,4.339235676742119,Thompson Sampling
1,3.6150147908694654,Thompson Sampling
2,4.194960763787217,Thompson Sampling
3,3.92523887758558,Thompson Sampling
0,1.0970491668633482,Thompson Sampling
1,4.969767677756851,Thompson Sampling
2,4.0636459155140825,Thompson Sampling
3,3.290763407438054,Thompson Sampling
0,4.705631088965913,Thompson Sampling
1,4.654354805582699,Thompson Sampling
2,3.7686855512575512,Thompson Sampling
3,4.602484289445442,Thompson Sampling
0,4.063911722721599,Thompson Sampling
1,5.636483870004258,Thompson Sampling
2,3.1074157524457955,Thompson Sampling
3,3.750199158921017,Thompson Sampling
0,6.337248731975615,Thompson Sampling
1,3.0920487625077273,Thompson Sampling
2,4.296686430311089,Thompson Sampling
3,3.5975112455030653,Thompson Sampling
0,5.3064493581389005,Thompson Sampling
1,2.4704383167042585,Thompson Sampling
2,3.6117404048825423,Thompson Sampling
3,5.937322218175273,Thompson Sampling
0,2.8529761717107744,Thompson Sampling
1,4.617503457467853,Thompson Sampling
2,4.829086391542522,Thompson Sampling
3,2.7266585815908817,Thompson Sampling
0,3.3328508036794577,Thompson Sampling
1,3.477939117447148,Thompson Sampling
2,5.422456480357898,Thompson Sampling
3,4.2622439799592655,Thompson Sampling
0,4.067984685669047,Thompson Sampling
1,5.450620164853195,Thompson Sampling
2,2.80941924593147,Thompson Sampling
3,3.3802351461057185,Thompson Sampling
0,5.60040109657046,Thompson Sampling
1,5.996630772221728,Thompson Sampling
2,4.398910343789693,Thompson Sampling
3,4.403309829949785,Thompson Sampling
0,3.491428426482543,Thompson Sampling
1,5.034422010992387,Thompson Sampling
2,3.2274863356118786,Thompson Sampling
3,3.8440998816506555,Thompson Sampling
0,5.409039728107226,Thompson Sampling
1,4.8671325341793965,Thompson Sampling
2,4.224292745300324,Thompson Sampling
3,3.433535120464385,Thompson Sampling
0,2.537727451948988,Thompson Sampling
1,3.8420495558817827,Thompson Sampling
2,4.108991628273075,Thompson Sampling
3,5.484101808770358,Thompson Sampling
0,4.141989497273959,Thompson Sampling
1,2.862784042066303,Thompson Sampling
2,3.437366692648455,Thompson Sampling
3,2.6719064988396277,Thompson Sampling
0,4.081315155683703,Thompson Sampling
1,2.1448120244037705,Thompson Sampling
2,3.5409682717078264,Thompson Sampling
3,5.5730322822193115,Thompson Sampling
0,3.7216758174116262,Thompson Sampling
1,4.574302222030281,Thompson Sampling
2,2.2046951870426126,Thompson Sampling
3,5.078681663249144,Thompson Sampling
0,3.5050128951158763,Thompson Sampling
1,3.0114899500927077,Thompson Sampling
2,3.6750732764542096,Thompson Sampling
3,4.931487045923003,Thompson Sampling
